ts_ns,ts_iso,raw_json
33232611083,2025-10-04T12:35:53.399,"{""time"": 19.42, ""distance"": 78.4, ""spm"": 22, ""power"": 222, ""pace"": 116.38714722736499, ""calhr"": 1064.0352, ""calories"": 4, ""heartrate"": 0, ""forceplot"": [129, 138, 135, 147, 142, 155, 155, 153, 160, 162, 164, 162, 157, 147, 141, 137], ""strokestate"": ""Drive"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
33498624500,2025-10-04T12:35:53.665,"{""time"": 19.69, ""distance"": 79.7, ""spm"": 22, ""power"": 222, ""pace"": 116.38714722736499, ""calhr"": 1064.0352, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [128, 123, 119, 113, 110, 99, 92, 81, 66, 35, 25], ""strokestate"": ""Dwelling"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
33764724416,2025-10-04T12:35:53.931,"{""time"": 19.95, ""distance"": 80.9, ""spm"": 22, ""power"": 222, ""pace"": 116.38714722736499, ""calhr"": 1064.0352, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [12], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
34036646791,2025-10-04T12:35:54.203,"{""time"": 20.23, ""distance"": 82.2, ""spm"": 22, ""power"": 222, ""pace"": 116.38714722736499, ""calhr"": 1064.0352, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
34302633250,2025-10-04T12:35:54.469,"{""time"": 20.49, ""distance"": 83.4, ""spm"": 22, ""power"": 222, ""pace"": 116.38714722736499, ""calhr"": 1064.0352, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
34568709291,2025-10-04T12:35:54.735,"{""time"": 20.76, ""distance"": 84.5, ""spm"": 22, ""power"": 222, ""pace"": 116.38714722736499, ""calhr"": 1064.0352, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
34834638416,2025-10-04T12:35:55.001,"{""time"": 21.02, ""distance"": 85.6, ""spm"": 22, ""power"": 222, ""pace"": 116.38714722736499, ""calhr"": 1064.0352, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
35106617833,2025-10-04T12:35:55.273,"{""time"": 21.29, ""distance"": 86.6, ""spm"": 22, ""power"": 222, ""pace"": 116.38714722736499, ""calhr"": 1064.0352, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
35372715291,2025-10-04T12:35:55.539,"{""time"": 21.55, ""distance"": 87.6, ""spm"": 22, ""power"": 222, ""pace"": 116.38714722736499, ""calhr"": 1064.0352, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
35638607583,2025-10-04T12:35:55.805,"{""time"": 21.83, ""distance"": 88.7, ""spm"": 22, ""power"": 222, ""pace"": 116.38714722736499, ""calhr"": 1064.0352, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [24, 24, 47, 72, 93, 93, 105, 106, 106, 109, 109, 112, 118], ""strokestate"": ""Drive"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
35912638416,2025-10-04T12:35:56.079,"{""time"": 22.09, ""distance"": 89.8, ""spm"": 22, ""power"": 222, ""pace"": 116.38714722736499, ""calhr"": 1064.0352, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [118, 126, 130, 129, 129, 138, 135, 149, 143, 150, 151, 152, 154, 150, 151, 147], ""strokestate"": ""Drive"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
36186645000,2025-10-04T12:35:56.353,"{""time"": 22.37, ""distance"": 91.2, ""spm"": 22, ""power"": 221, ""pace"": 116.56242934043914, ""calhr"": 1060.5936000000002, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [149, 149, 142, 142, 130, 127, 110, 110, 91, 96, 81, 69, 59, 41, 37, 20], ""strokestate"": ""Dwelling"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
36458622958,2025-10-04T12:35:56.625,"{""time"": 22.66, ""distance"": 92.5, ""spm"": 22, ""power"": 221, ""pace"": 116.56242934043914, ""calhr"": 1060.5936000000002, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [10], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
36724604083,2025-10-04T12:35:56.891,"{""time"": 22.92, ""distance"": 93.7, ""spm"": 22, ""power"": 221, ""pace"": 116.56242934043914, ""calhr"": 1060.5936000000002, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
36998630125,2025-10-04T12:35:57.165,"{""time"": 23.18, ""distance"": 94.9, ""spm"": 22, ""power"": 221, ""pace"": 116.56242934043914, ""calhr"": 1060.5936000000002, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
37272747041,2025-10-04T12:35:57.439,"{""time"": 23.45, ""distance"": 96.0, ""spm"": 22, ""power"": 221, ""pace"": 116.56242934043914, ""calhr"": 1060.5936000000002, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
37536624291,2025-10-04T12:35:57.703,"{""time"": 23.73, ""distance"": 97.1, ""spm"": 22, ""power"": 221, ""pace"": 116.56242934043914, ""calhr"": 1060.5936000000002, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
37810627166,2025-10-04T12:35:57.977,"{""time"": 24.0, ""distance"": 98.2, ""spm"": 22, ""power"": 221, ""pace"": 116.56242934043914, ""calhr"": 1060.5936000000002, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
38084623166,2025-10-04T12:35:58.251,"{""time"": 24.26, ""distance"": 99.2, ""spm"": 22, ""power"": 221, ""pace"": 116.56242934043914, ""calhr"": 1060.5936000000002, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
38356690250,2025-10-04T12:35:58.523,"{""time"": 24.54, ""distance"": 100.3, ""spm"": 22, ""power"": 221, ""pace"": 116.56242934043914, ""calhr"": 1060.5936000000002, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [25, 25, 55, 82, 102, 102, 111, 113, 111, 108, 106, 106, 109, 114], ""strokestate"": ""Drive"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
38622614375,2025-10-04T12:35:58.789,"{""time"": 24.82, ""distance"": 101.5, ""spm"": 22, ""power"": 221, ""pace"": 116.56242934043914, ""calhr"": 1060.5936000000002, ""calories"": 5, ""heartrate"": 0, ""forceplot"": [119, 129, 131, 138, 138, 134, 142, 145, 151, 154, 156, 156, 154, 152, 155, 150], ""strokestate"": ""Drive"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
38888589875,2025-10-04T12:35:59.055,"{""time"": 25.09, ""distance"": 102.8, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [150, 138, 137, 126, 125, 117, 113, 104, 95, 88, 70, 64, 45, 37, 18], ""strokestate"": ""Dwelling"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
39162716291,2025-10-04T12:35:59.329,"{""time"": 25.35, ""distance"": 104.0, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [8], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
39434627625,2025-10-04T12:35:59.601,"{""time"": 25.62, ""distance"": 105.3, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
39708629666,2025-10-04T12:35:59.875,"{""time"": 25.88, ""distance"": 106.5, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
39974714875,2025-10-04T12:36:00.141,"{""time"": 26.17, ""distance"": 107.7, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
40248632291,2025-10-04T12:36:00.415,"{""time"": 26.43, ""distance"": 108.7, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
40522641708,2025-10-04T12:36:00.689,"{""time"": 26.7, ""distance"": 109.8, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
40794649041,2025-10-04T12:36:00.961,"{""time"": 26.98, ""distance"": 110.8, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
41068708375,2025-10-04T12:36:01.235,"{""time"": 27.25, ""distance"": 111.8, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
41334615833,2025-10-04T12:36:01.501,"{""time"": 27.51, ""distance"": 112.7, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
41598564708,2025-10-04T12:36:01.765,"{""time"": 27.8, ""distance"": 113.7, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
41872707166,2025-10-04T12:36:02.039,"{""time"": 28.05, ""distance"": 114.5, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
42138606375,2025-10-04T12:36:02.305,"{""time"": 28.33, ""distance"": 115.5, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
42404611791,2025-10-04T12:36:02.571,"{""time"": 28.58, ""distance"": 116.2, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
42678729708,2025-10-04T12:36:02.845,"{""time"": 28.85, ""distance"": 117.0, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
42950629583,2025-10-04T12:36:03.117,"{""time"": 29.11, ""distance"": 117.8, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
43224629750,2025-10-04T12:36:03.391,"{""time"": 29.4, ""distance"": 118.6, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
43490584875,2025-10-04T12:36:03.657,"{""time"": 29.65, ""distance"": 119.3, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
43762709375,2025-10-04T12:36:03.929,"{""time"": 29.93, ""distance"": 120.1, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
44028624541,2025-10-04T12:36:04.195,"{""time"": 30.19, ""distance"": 120.7, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
44294631833,2025-10-04T12:36:04.461,"{""time"": 30.45, ""distance"": 121.4, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
44560703250,2025-10-04T12:36:04.727,"{""time"": 30.72, ""distance"": 122.1, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
44834606208,2025-10-04T12:36:05.001,"{""time"": 31.0, ""distance"": 122.8, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 6, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Recovery"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
45106612500,2025-10-04T12:36:05.273,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
45372644458,2025-10-04T12:36:05.539,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
45646643041,2025-10-04T12:36:05.813,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
45912622416,2025-10-04T12:36:06.079,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
46184717625,2025-10-04T12:36:06.351,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
46458637500,2025-10-04T12:36:06.625,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
46740693708,2025-10-04T12:36:06.907,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
47004609791,2025-10-04T12:36:07.171,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
47262635958,2025-10-04T12:36:07.429,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
47536622958,2025-10-04T12:36:07.703,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
47810651708,2025-10-04T12:36:07.977,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
48076626083,2025-10-04T12:36:08.243,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
48348723208,2025-10-04T12:36:08.515,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
48614626541,2025-10-04T12:36:08.781,"{""time"": 31.06, ""distance"": 122.9, ""spm"": 22, ""power"": 219, ""pace"": 116.91618698537442, ""calhr"": 1053.7104, ""calories"": 7, ""heartrate"": 0, ""forceplot"": [], ""strokestate"": ""Wait for acceleration"", ""status"": ""Offline"", ""userid"": ""00000"", ""type"": 1, ""state"": 1, ""inttype"": 255, ""intcount"": 0}"
